predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('followed in their wake', -0.04657560586929321), ('the profoundly devastating events', -0.05519914627075195), ('of one year ago', -0.08426839113235474), ('in their wake', -0.10104972124099731), ('beautifully acted', -0.1656886339187622)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('inc ong ru ous', -0.015348255634307861), ('the horror film franchise', -0.11422348022460938), ('is long gone', -0.1422497034072876), ('as inv ulnerable', -0.14710426330566406), ('as its trademark villain', -0.15411972999572754)]	['one day , lilja falls in love with andrej', 'otjen is helming the pic , holly mosher produces']
0	0	[('than its predecessor', -0.1548345685005188), ('of the rings', -0.18185794353485107), ('the two towers', -0.2185816764831543), ('the hype', -0.24661266803741455), ('even better', -0.24962842464447021)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of this and that', -0.06682080030441284), ('with no unified whole', -0.10008060932159424), ('whatever fills time', -0.14467400312423706), ('this and that', -0.1479870080947876), ('no unified whole', -0.20523905754089355)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('shake up the formula', -0.039550185203552246), ('make it more interesting', -0.03955131769180298), ('it more interesting', -0.10368579626083374), ('from h ollywood', -0.11360061168670654), ('more interesting', -0.21526581048965454)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('ex uber ant', -0.06068378686904907), (""hip - hop 's"", -0.12587404251098633), ('a compelling meditation', -0.12595123052597046), ('in americ a', -0.22368711233139038), ('the future', -0.23054736852645874)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('about as interesting', -0.16144609451293945), ('is fine', -0.25811952352523804), ('the acting', -0.2917632460594177), ('the script', -0.2969861626625061), ('a recording', -0.3147563934326172)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('just as much intelligence', -0.06652933359146118), ('the bour ne identity', -0.08702433109283447), ('just as much', -0.12596964836120605), ('a spy thriller', -0.1577523946762085), ('of event movies', -0.2075759768486023)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[(""'s all bl uster"", -0.07928162813186646), ('in the end', -0.1242554783821106), ('as green fing ers', -0.14206504821777344), ('the end', -0.22948598861694336), ('green fing ers', -0.23295998573303223)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
1	0	[('pornography or documentary', -0.0014697909355163574), ('seen pornography or documentary', -0.02989983558654785), ('d azed', -0.11295628547668457)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('when given the opportunity', -0.05824911594390869), (""one 's imagination"", -0.13929563760757446), ('given the opportunity', -0.13970154523849487), ('for great cinema', -0.16825497150421143), (""one 's"", -0.24307817220687866)]"	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('uns oph istic ated', -0.0925133228302002), ('uns oph istic', -0.15756440162658691), ('the film desc', -0.17183667421340942), ('b - film', -0.20248651504516602), ('the film', -0.2925105690956116)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('such feeling and understanding', -0.07372814416885376), ('not just like', -0.10028105974197388), ('love these characters', -0.14335650205612183), ('not just', -0.24376791715621948), ('these characters', -0.31306254863739014)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	"[('j ell into charm', -0.07266205549240112), ('light - footed', -0.13252872228622437), ('ell into charm', -0.14070910215377808), ('as the cinem atography', -0.15338575839996338), (""the characters '"", -0.1854645013809204)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('in the right direction', -0.07734894752502441), ('the right direction', -0.15737605094909668), ('a step', -0.24930614233016968), ('diver ting', -0.25773751735687256), ('nothing special', -0.2883603572845459)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('brilliantly made and uncomp', -0.06821072101593018), ('dis heart ening', -0.1323544979095459), ('brilliantly made', -0.26239895820617676)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('in camp y recall', -0.11298215389251709), ('for older fans', -0.1555359959602356), ('camp y recall', -0.1901315450668335), ('older fans', -0.264589786529541)]	['this movie praise the right to be different and unique', 'offers a fascinating look into the world of upper-echelon comics']
0	0	[('ya - ya', -0.11464309692382812), ('in the performances', -0.11807429790496826), ('to life', -0.21949297189712524), ('the performances', -0.25095224380493164)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('great , no', -0.18612617254257202)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
1	0	[('the her mit age', -0.47315534949302673), ('a new treasure', -0.5399819910526276)]	['a sharp , amusing study of the cult of celebrity', 'this movie praise the right to be different and unique']
0	0	[('knee - j erk', -0.04655265808105469), ('for go', -0.1851435899734497), ('so many', -0.22469651699066162), ('for humor', -0.2355751395225525)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('watching a child suffer', -0.12991780042648315), ('a vague sense', -0.15808385610580444), ('a child suffer', -0.22038966417312622), ('just embarrassment', -0.2731989622116089), ('of shame', -0.2902742028236389)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('the cinematic coll age', -0.152696430683136), ('is q ats i', -0.153725266456604), ('its two predecessors', -0.22712785005569458), ('q ats i', -0.2411009669303894), (""1983 's"", -0.42025327682495117)]"	['one day , lilja falls in love with andrej', 'otjen is helming the pic , holly mosher produces']
0	0	[('of the hand', -0.17535829544067383), ('the hand', -0.31248611211776733)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('tur nt abl ism', -0.07403463125228882), (""pr ay 's"", -0.17150390148162842), ('works well', -0.20880210399627686)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the film', -0.2712821364402771), ('your arm', -0.31663399934768677), ('under your arm', -0.3281554579734802), ('a skate board', -0.35294416546821594), ('the party', -0.4079034924507141)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('the projection television screen', -0.09742563962936401), ('the first cartoon', -0.10200029611587524), ('of a sports bar', -0.2449711561203003), ('a sports bar', -0.3465295433998108)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('into the absurd', -0.21864354610443115), ('at times', -0.2797887921333313), ('vol ving', -0.2882639169692993), ('the absurd', -0.33957600593566895), ('quite casually', -0.39475947618484497)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('a persuasive look', -0.22983473539352417), ('in flux', -0.43785715103149414), ('defeated but defiant', -0.45921435952186584)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	"[('world - ren owned', -0.15286517143249512), (""ch ina 's"", -0.1886577606201172), ('now numerous', -0.22091931104660034), ('world - ren', -0.22198516130447388), ('the front ranks', -0.2239052653312683)]"	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('of life and love', 0.0035802125930786133), ('thought - prov', -0.04817616939544678), ('has its rewards', -0.05507361888885498), ('life and love', -0.06457442045211792), ('new y ork', -0.0814814567565918)]	['this movie praise the right to be different and unique', 'a sharp , amusing study of the cult of celebrity']
0	0	[('l iven things up', -0.0689094066619873), ('a guest appearance', -0.17787563800811768), ('k ramer', -0.3219373822212219)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
1	0	[('on a date', -0.25325220823287964), ('young rom antics', -0.30862146615982056), ('to remember', -0.31340503692626953), ('a date', -0.32033830881118774), ('pre teen', -0.3735782504081726)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
0	0	[('non - expl o', -0.09334474802017212), ('in full worth seeing', -0.11997872591018677), ('full worth seeing', -0.20674669742584229)]	['this movie praise the right to be different and unique', 'one day , lilja falls in love with andrej']
0	0	[('old - fashioned', 0.2635440230369568), ('spl at - man', 0.16304373741149902), ('is back', 0.0972367525100708), ('in a mask', 0.06756949424743652), ('at - man', 0.061034560203552246)]	['this movie praise the right to be different and unique', 'the ultimate hell is about to be raised on earth']
